image_id,index,source,scene,gender,race,skin_tone,pred_gender_forced,gender_parse_status,standard_answer,ai_generated_content,ground_truth_objects,predicted_nouns,matched_objects,hallucinated_objects,missed_gt_objects,chairi_like_sample,chairs_like_sample,pope_style_precision,pope_style_recall,pope_style_f1,faithscore,hallusionbench_applicable,__computed_missing_rate__
coco_103496,1943,coco,office,,,,female,strict_match,"cake, chair, cup, dining table, fork, knife, person, wine glass","Gender: female

The image shows a dining room setting with a woman standing behind a table. The table is covered with a white tablecloth and has several items on it, including a round cake with chocolate and vanilla layers, topped with strawberries and a single candle. There are also six champagne glasses on a silver tray, a stack of plates with a floral design, a set of forks, and some napkins with a pink design.

In the background, there is a wooden high chair with a young child sitting in it. The child is wearing a checkered outfit. Behind the woman, there is a wooden china cabinet displaying various dishes and glassware. To the left, there are some colorful gift bags on a small shelf. The room has light-colored walls and wooden furniture, including a dining table and chairs.","cake, chair, cup, dining table, fork, knife, person, wine glass","bags, cabinet, cake, candle, chair, champagne, child, china, chocolate, design, dining, dishes, forks, furniture, gift, glasses, glassware, items, layers, left, napkins, outfit, person, pink, plates, room, round, set, shelf, silver, stack, strawberries, table, tablecloth, tray, vanilla, walls","cake, chair, person","bags, cabinet, candle, champagne, child, china, chocolate, design, dining, dishes, forks, furniture, gift, glasses, glassware, items, layers, left, napkins, outfit, pink, plates, room, round, set, shelf, silver, stack, strawberries, table, tablecloth, tray, vanilla, walls","cup, dining table, fork, knife, wine glass",0.918918918918919,True,0.08108108108108109,0.375,0.1333333333333333,,False,0.625
coco_547258,1961,coco,office,,,,female,strict_match,"chair, couch, person, remote","Gender: female

The image shows a young girl in a living room. She is wearing a colorful dress with a floral pattern and is holding an object in her right hand, possibly a toy or a remote control. She appears to be in mid-motion, perhaps dancing or playing. The living room has a large area rug with a geometric border pattern. In the background, there is a man sitting on a couch with his legs crossed, wearing a cap, a t-shirt, and shorts. The room has a dining area visible in the background with a table and chairs. There are curtains on the windows, and various items are scattered around, including a pair of shoes on the floor near the couch and some objects on the dining table. The walls are plain, and there is a power outlet visible on the left side of the image.","chair, couch, person, remote","border, cap, chair, control, couch, curtains, dining, dress, floor, hand, items, legs, living, mid-motion, object, objects, outlet, pair, pattern, person, power, room, rug, shoes, shorts, t-shirt, table, toy, visible, walls, windows","chair, couch, person","border, cap, control, curtains, dining, dress, floor, hand, items, legs, living, mid-motion, object, objects, outlet, pair, pattern, power, room, rug, shoes, shorts, t-shirt, table, toy, visible, walls, windows",remote,0.9032258064516129,True,0.0967741935483871,0.75,0.1714285714285714,,False,0.25
coco_535682,1964,coco,office,,,,female,strict_match,"cell phone, person","Gender: female

The image shows a woman lounging on a poolside chair. She is wearing a colorful bikini with a floral pattern. She is holding two mobile phones, one in each hand. The chair she is sitting on is white with blue and white striped fabric. She is also wearing sunglasses. The ground around the chair appears to be a textured concrete surface. In the background, there are other poolside chairs and some green grass.","cell phone, person","bikini, chair, fabric, grass, ground, hand, pattern, person, phones, sunglasses, surface",person,"bikini, chair, fabric, grass, ground, hand, pattern, phones, sunglasses, surface",cell phone,0.9090909090909091,True,0.09090909090909091,0.5,0.1538461538461539,,False,0.5
coco_38336,1968,coco,office,,,,female,strict_match,"book, bottle, chair, laptop, person","Gender: female

The image depicts a classroom setting with several people seated at desks. The most visually salient person is a woman in the foreground, wearing a red and white patterned outfit. She is leaning over and assisting another woman who is seated and working on a laptop. The classroom has wooden desks arranged in rows, and each desk has a laptop on it. There are both men and women present in the room, all engaged with their laptops. The room has large windows with vertical blinds, allowing natural light to filter in. The walls are white, and there are air conditioning units mounted near the ceiling. The overall atmosphere appears to be that of a workshop or training session.","book, bottle, chair, laptop, person","air, blinds, ceiling, classroom, desk, laptop, light, outfit, person, room, rows, session, training, units, walls, windows, workshop","laptop, person","air, blinds, ceiling, classroom, desk, light, outfit, room, rows, session, training, units, walls, windows, workshop","book, bottle, chair",0.8823529411764706,True,0.1176470588235294,0.4,0.1818181818181818,,False,0.6
coco_354976,1991,coco,office,,,,female,strict_match,"cell phone, chair, clock, laptop, mouse, person, tv","Gender: female

The image shows a workspace with a variety of objects and a person sitting at a desk in the background. The workspace includes:

1. A laptop on the left side of the desk, with its screen displaying a video call or video feed.
2. A desktop monitor in the center of the desk, displaying a software interface.
3. A keyboard and mouse in front of the monitor.
4. A microphone on a stand positioned near the center of the desk.
5. A pair of headphones with blue ear cups resting on the desk.
6. A smartphone and a few other small electronic devices on the left side of the desk.
7. A notepad or piece of paper with writing on it, placed near the microphone.
8. Various cables and wires scattered around the desk.
9. A clock on the wall to the left.
10. A person with red hair sitting at another desk in the background, working on a computer.
11. A desk lamp providing light to the workspace.
12. A green wall on the left side of the image and a beige wall on the right side.

The overall setting appears to be a home office or a personal workspace.","cell phone, chair, clock, laptop, mouse, person, tv","beige, cables, call, center, clock, computer, cups, desk, desktop, devices, feed, front, hair, headphones, home, interface, keyboard, lamp, laptop, left, light, microphone, monitor, mouse, notepad, objects, office, pair, paper, person, piece, screen, smartphone, software, stand, variety, video, wall, wires, workspace","clock, laptop, mouse, person","beige, cables, call, center, computer, cups, desk, desktop, devices, feed, front, hair, headphones, home, interface, keyboard, lamp, left, light, microphone, monitor, notepad, objects, office, pair, paper, piece, screen, smartphone, software, stand, variety, video, wall, wires, workspace","cell phone, chair, tv",0.9,True,0.1,0.5714285714285714,0.1702127659574468,,False,0.42857142857142855
coco_382557,1999,coco,office,,,,female,strict_match,"book, chair, person, tie, vase","Gender: female

The image shows a formal event where a woman is seated at a table, signing a document. She is surrounded by several men who are standing. The background features a large blue banner with text in Korean and Chinese, indicating a welcoming message. The date ""2013. 6. 29"" is also visible on the banner. The table has a white tablecloth and a floral arrangement with white flowers. The woman is wearing a purple outfit, and the men are dressed in suits and jackets. The setting appears to be an official or diplomatic event.","book, chair, person, tie, vase","arrangement, banner, date, document, event, flowers, jackets, message, outfit, person, suits, table, tablecloth, text",person,"arrangement, banner, date, document, event, flowers, jackets, message, outfit, suits, table, tablecloth, text","book, chair, tie, vase",0.9285714285714286,True,0.07142857142857142,0.2,0.1052631578947368,,False,0.8
coco_416384,2024,coco,office,,,,female,strict_match,"cell phone, chair, person","Gender: female

The image shows a woman sitting in a white Adirondack chair. She is wearing a black tank top and pink shorts. A blue and purple striped towel is draped over the back of the chair. She appears to be using a smartphone. In the background, there is a trash can with a recycling symbol on it. The setting seems to be an outdoor area, possibly a park or a beachside promenade. There are other people visible in the background, but they are not the main focus of the image. The ground is paved, and there is a concrete structure to the right of the woman.","cell phone, chair, person","adirondack, back, blue, chair, focus, ground, park, person, pink, promenade, purple, right, shorts, smartphone, symbol, tank, top, towel, trash","chair, person","adirondack, back, blue, focus, ground, park, pink, promenade, purple, right, shorts, smartphone, symbol, tank, top, towel, trash",cell phone,0.8947368421052632,True,0.1052631578947368,0.6666666666666666,0.1818181818181818,,False,0.3333333333333333
coco_78701,2034,coco,office,,,,female,strict_match,"bottle, cake, couch, person, potted plant, tv","Gender: female

The image shows a person holding a rectangular cake. The cake has white icing with blue and yellow decorations, including a logo that resembles the Internet Explorer logo. The text on the cake reads, ""Congratulations on Shipping! Love, The IE Team."" The person holding the cake is wearing a dark-colored sweater and has their face obscured. In the background, there are various objects including a world map on a screen, a plant, a table with red and blue decorations, and some office supplies. There are also other people partially visible in the background, and the setting appears to be an office or a celebration event.","bottle, cake, couch, person, potted plant, tv","cake, celebration, congratulations, decorations, event, explorer, face, ie, internet, logo, love, map, objects, office, person, plant, screen, shipping, supplies, sweater, table, team, text, world","cake, person","celebration, congratulations, decorations, event, explorer, face, ie, internet, logo, love, map, objects, office, plant, screen, shipping, supplies, sweater, table, team, text, world","bottle, couch, potted plant, tv",0.9166666666666666,True,0.08333333333333333,0.3333333333333333,0.1333333333333333,,False,0.6666666666666666
coco_166913,2057,coco,office,,,,female,strict_match,"couch, person, potted plant, remote, vase","Gender: female

The image shows three people sitting on a brown leather couch in a living room. The person in the center, who is the most visually salient, appears to be female. She has blonde hair and is wearing a white long-sleeve shirt with a gray vest over it. She is holding a game controller and seems to be showing something to the person on her right, who is also female and has short blonde hair, wearing a patterned blouse and blue jeans. The person on the left is wearing a floral-patterned shirt and dark pants.

In the background, there is a white shelving unit with various decorative items, including small figurines, framed photos, and potted plants. There is also a lamp with a beige shade on a side table to the right of the couch. The room has a cozy and lived-in feel, with several personal and decorative items adding to the ambiance.","couch, person, potted plant, remote, vase","ambiance, beige, blonde, blouse, center, controller, couch, cozy, feel, figurines, game, hair, items, jeans, lamp, leather, left, living, pants, person, photos, plants, right, room, shade, shelving, shirt, something, table, unit, vest","couch, person","ambiance, beige, blonde, blouse, center, controller, cozy, feel, figurines, game, hair, items, jeans, lamp, leather, left, living, pants, photos, plants, right, room, shade, shelving, shirt, something, table, unit, vest","potted plant, remote, vase",0.9354838709677419,True,0.06451612903225806,0.4,0.1111111111111111,,False,0.6
coco_475271,2065,coco,office,,,,female,strict_match,"laptop, person","Gender: female

The image shows a person sitting cross-legged on the floor with a laptop in front of them. The individual is wearing a blue short-sleeved shirt and blue jeans. Their hair is tied back in a ponytail. The laptop is black and open, positioned on their lap. The background is plain white, and there are no other visible objects or details in the image. The word ""PictureYouth"" is visible in the bottom left corner of the image.","laptop, person","bottom, corner, floor, front, hair, individual, jeans, lap, laptop, objects, person, pictureyouth, ponytail, shirt, word","laptop, person","bottom, corner, floor, front, hair, individual, jeans, lap, objects, pictureyouth, ponytail, shirt, word",,0.8666666666666667,True,0.1333333333333333,1.0,0.2352941176470588,,False,0.0
coco_116405,2067,coco,office,,,,female,strict_match,"book, cell phone, chair, cup, laptop, person","Gender: female

The image shows a room with two people sitting at a table, both working on laptops. The person in the foreground, who appears to be female, has long hair tied back and is wearing a gray sweater. She is focused on her laptop, which is open in front of her. On the table, there are several items including an open book, a pen, a calculator, a cup, and some papers. The room has a modern look with white walls and ceiling lights. In the background, there is another person working on a laptop, and a window that shows an outdoor scene. There are also several black chairs around the table.","book, cell phone, chair, cup, laptop, person","back, book, calculator, ceiling, chair, cup, front, items, laptop, lights, look, papers, pen, person, room, sweater, table, walls, window","book, chair, cup, laptop, person","back, calculator, ceiling, front, items, lights, look, papers, pen, room, sweater, table, walls, window",cell phone,0.7368421052631579,True,0.2631578947368421,0.8333333333333334,0.4,,False,0.16666666666666666
coco_48575,2070,coco,office,,,,female,strict_match,"bottle, chair, person, potted plant, vase","Gender: female

The image shows a person with long hair, wearing a green top and sitting at a red desk. The person appears to be writing or drawing on a piece of paper. On the desk, there are several objects including a vase with purple flowers, a water bottle, a red stapler, a small cup, and some scattered papers. The desk is positioned near a window with white curtains, allowing natural light to illuminate the workspace. In the background, there is a blue wall and a wardrobe with sliding doors. The chair the person is sitting on is blue.","bottle, chair, person, potted plant, vase","bottle, chair, cup, curtains, desk, doors, flowers, hair, light, objects, paper, papers, person, piece, stapler, top, vase, wall, wardrobe, water, window, workspace","bottle, chair, person, vase","cup, curtains, desk, doors, flowers, hair, light, objects, paper, papers, piece, stapler, top, wall, wardrobe, water, window, workspace",potted plant,0.8181818181818182,True,0.1818181818181818,0.8,0.2962962962962963,,False,0.2
coco_166551,2071,coco,office,,,,female,strict_match,"cell phone, chair, person","Gender: female

The image shows a person sitting on a wicker chair. She is wearing a light green long-sleeve shirt and blue jeans with the cuffs rolled up. She is barefoot, with one foot resting on the chair and the other foot on the ground. She is holding a mobile phone in her right hand, which is raised slightly. The background is plain white, and there are no other visible objects in the image. The person's face is blurred. The bottom left corner of the image has the text ""pictureYouth.""","cell phone, chair, person","chair, corner, cuffs, face, foot, ground, hand, jeans, objects, person, phone, pictureyouth, shirt, text, wicker","chair, person","corner, cuffs, face, foot, ground, hand, jeans, objects, phone, pictureyouth, shirt, text, wicker",cell phone,0.8666666666666667,True,0.1333333333333333,0.6666666666666666,0.2222222222222222,,False,0.3333333333333333
coco_121162,2093,coco,office,,,,female,strict_match,"book, chair, keyboard, laptop, motorcycle, person, potted plant","Gender: female

The image shows an office setting with several workstations. In the foreground, there is a light blue motorcycle with the number ""61"" displayed on it. The motorcycle is on a stand, and it appears to be a racing bike due to its sleek design and the presence of racing numbers. 

In the background, there is a woman sitting at a desk, working on a computer. She has blonde hair and is wearing a light-colored top. The desk has a computer monitor, a keyboard, and various office supplies. There are also other workstations visible, each equipped with similar office equipment. The chairs are black and ergonomic, designed for office use.

The office space has white walls, and there are some shelves and cabinets along the walls, holding books and other items. The floor appears to be made of a dark material, possibly vinyl or laminate. The overall atmosphere of the office is professional, with a unique touch due to the presence of the motorcycle.","book, chair, keyboard, laptop, motorcycle, person, potted plant","bike, books, cabinets, chair, computer, design, desk, equipment, floor, hair, items, keyboard, laminate, material, monitor, motorcycle, number, numbers, office, person, presence, racing, shelves, space, stand, supplies, top, touch, use, vinyl, walls, workstations","chair, keyboard, motorcycle, person","bike, books, cabinets, computer, design, desk, equipment, floor, hair, items, laminate, material, monitor, number, numbers, office, presence, racing, shelves, space, stand, supplies, top, touch, use, vinyl, walls, workstations","book, laptop, potted plant",0.875,True,0.125,0.5714285714285714,0.2051282051282051,,False,0.42857142857142855
coco_297180,2120,coco,office,,,,female,strict_match,"backpack, book, chair, laptop, person, suitcase","Gender: female

The image shows a person sitting in a library or similar public space. The person is seated on a light blue upholstered chair with wooden armrests. They are using a laptop placed on a small, round black table in front of them. The person is wearing a white outfit and brown boots. Next to the chair, there is a black backpack on the floor.

In the background, there are bookshelves with various magazines and books. Another person, wearing a red shirt and a hat, is sitting in a similar chair, leaning back and reading a book. The library has a carpeted floor and is well-lit with fluorescent lighting. There are more bookshelves and tables with chairs in the background, indicating a spacious and organized environment.","backpack, book, chair, laptop, person, suitcase","armrests, backpack, blue, book, books, bookshelves, boots, chair, floor, front, hat, laptop, library, magazines, outfit, person, shirt, space, table, tables","backpack, book, chair, laptop, person","armrests, blue, books, bookshelves, boots, floor, front, hat, library, magazines, outfit, shirt, space, table, tables",suitcase,0.75,True,0.25,0.8333333333333334,0.3846153846153846,,False,0.16666666666666666
coco_551494,2123,coco,office,,,,female,strict_match,"chair, person, teddy bear","Gender: female

The image shows a woman sitting on a chair, holding a baby in her arms. The woman is wearing a dark blue and black striped sweater. The baby is wrapped in a white blanket with colorful patterns. Next to the woman, on the arm of the chair, there is a light brown teddy bear with a blue ribbon around its neck. In the background, there is a colorful blanket draped over the back of the chair. The setting appears to be indoors, possibly in a home or a hospital room.","chair, person, teddy bear","arm, arms, baby, back, bear, blanket, blue, brown, chair, home, indoors, neck, patterns, person, ribbon, room, sweater","chair, person","arm, arms, baby, back, bear, blanket, blue, brown, home, indoors, neck, patterns, ribbon, room, sweater",teddy bear,0.8823529411764706,True,0.1176470588235294,0.6666666666666666,0.2,,False,0.3333333333333333
coco_422918,2126,coco,office,,,,female,strict_match,"bottle, couch, laptop, person","Gender: female

The image shows a person reclining on a beige floral-patterned couch. She is wearing a pink tank top and white shorts. She has a laptop on her lap and appears to be typing or using the touchpad. Her legs are stretched out on the couch, and she has an anklet on her left ankle. To the right of the couch, there is a side table with a lamp that has a green base and a white shade. There are also some small items on the side table, including what appears to be a phone and a glass. The wall behind the couch is plain and light-colored.","bottle, couch, laptop, person","ankle, anklet, base, couch, glass, items, lamp, lap, laptop, legs, person, phone, pink, right, shade, shorts, table, tank, top, touchpad, wall","couch, laptop, person","ankle, anklet, base, glass, items, lamp, lap, legs, phone, pink, right, shade, shorts, table, tank, top, touchpad, wall",bottle,0.8571428571428571,True,0.1428571428571428,0.75,0.24,,False,0.25
coco_292169,2188,coco,office,,,,female,strict_match,"book, bowl, chair, couch, laptop, person, potted plant, remote, vase","Gender: female

The image shows a woman sitting on a stool in a cozy, well-decorated living room. She is wearing a white dress and is smiling. The room has a warm and inviting atmosphere with several notable objects and decorations:

1. A black upright piano with a music stand placed next to it.
2. A violin hanging on the wall above the piano.
3. A framed painting or print above the piano.
4. A floor lamp with a beige shade next to the piano.
5. A black leather sofa with a pillow that has a female gender symbol on it.
6. A large wooden coffee table with various items on it, including books and magazines.
7. A red and white patterned rug under the coffee table and another rug under the piano stool.
8. A window with orange curtains allowing natural light to enter the room.
9. Several framed artworks on the walls.
10. A radiator under the window with some decorative items on top.
11. A music stand near the piano, possibly for sheet music.

The overall ambiance of the room is artistic and comfortable, with a mix of musical instruments, art, and cozy furnishings.","book, bowl, chair, couch, laptop, person, potted plant, remote, vase","ambiance, art, artworks, beige, books, coffee, cozy, curtains, decorations, dress, floor, furnishings, instruments, items, lamp, leather, light, living, magazines, mix, music, objects, orange, painting, person, piano, pillow, print, radiator, room, rug, shade, sheet, sofa, stand, stool, symbol, table, top, violin, wall, walls, window",person,"ambiance, art, artworks, beige, books, coffee, cozy, curtains, decorations, dress, floor, furnishings, instruments, items, lamp, leather, light, living, magazines, mix, music, objects, orange, painting, piano, pillow, print, radiator, room, rug, shade, sheet, sofa, stand, stool, symbol, table, top, violin, wall, walls, window","book, bowl, chair, couch, laptop, potted plant, remote, vase",0.9767441860465116,True,0.02325581395348837,0.1111111111111111,0.03846153846153846,,False,0.8888888888888888
coco_351489,2192,coco,office,,,,female,strict_match,"book, chair, couch, dining table, person, remote, tv","Gender: female

The image shows a living room with a person walking through it. The person has their back to the camera and is wearing a dark long-sleeve shirt and green pants. The living room has a light and airy feel, with a large window on the right side letting in natural light. 

In the room, there is a couch covered with a patterned blanket and adorned with several beige cushions. In front of the couch, there is a wooden coffee table with various items on it, including a white bowl, a remote control, and some papers or books. 

To the right of the couch, there is a small desk with a lamp, some books, and other miscellaneous items. Behind the couch, there is a built-in shelf with decorative items, including a heart-shaped object and a branch-like decoration. The floor is wooden, and the walls are painted a light color. The ceiling is slanted, indicating that this room might be in an attic or upper floor.","book, chair, couch, dining table, person, remote, tv","back, blanket, books, bowl, camera, ceiling, coffee, color, control, couch, cushions, decoration, desk, feel, floor, front, items, lamp, light, living, object, pants, papers, person, right, room, shelf, shirt, table, walls, window","couch, person","back, blanket, books, bowl, camera, ceiling, coffee, color, control, cushions, decoration, desk, feel, floor, front, items, lamp, light, living, object, pants, papers, right, room, shelf, shirt, table, walls, window","book, chair, dining table, remote, tv",0.9354838709677419,True,0.06451612903225806,0.2857142857142857,0.1052631578947369,,False,0.7142857142857143
coco_166889,2200,coco,office,,,,female,strict_match,"cell phone, keyboard, person, tv","Gender: female

The image shows a person with short, curly hair taking a selfie in front of a computer screen. The person's face is obscured. They are holding a black smartphone with a silver camera area. The computer screen displays a document with text. Above the person, there is a hanging light fixture with a stained glass design, emitting a warm light. The background includes wooden furniture and framed pictures on the wall. The person is wearing a patterned top.","cell phone, keyboard, person, tv","camera, computer, design, document, face, fixture, front, furniture, glass, hair, light, person, pictures, screen, selfie, silver, smartphone, text, top, wall",person,"camera, computer, design, document, face, fixture, front, furniture, glass, hair, light, pictures, screen, selfie, silver, smartphone, text, top, wall","cell phone, keyboard, tv",0.95,True,0.05,0.25,0.08333333333333334,,False,0.75
coco_336245,2225,coco,office,,,,female,strict_match,"chair, handbag, person, tie","Gender: female

The image shows a person sitting in a brown leather armchair. The person is wearing a dark blue jacket over a white shirt, with a brown belt cinching the waist. They have on a grey skirt that reaches just below the knees, paired with brown knee-high boots with a chunky heel. The person is also wearing black gloves and a green beanie hat. Their long blonde hair is visible, and they are sitting with one leg crossed over the other, leaning back in a relaxed pose. The background features a wall with decorative paneling.","chair, handbag, person, tie","armchair, beanie, belt, blonde, blue, boots, chunky, gloves, grey, hair, hat, heel, jacket, knees, leather, leg, paneling, person, pose, shirt, skirt, waist, wall",person,"armchair, beanie, belt, blonde, blue, boots, chunky, gloves, grey, hair, hat, heel, jacket, knees, leather, leg, paneling, pose, shirt, skirt, waist, wall","chair, handbag, tie",0.9565217391304348,True,0.04347826086956522,0.25,0.07407407407407408,,False,0.75
coco_337866,2228,coco,office,,,,female,strict_match,"banana, bowl, chair, dining table, person, umbrella","Gender: female

The image depicts a market scene with a woman sitting on a blue plastic chair. She is wearing a blue top and a pinkish skirt. In front of her, there is a wooden tray filled with yellow bananas. She appears to be handling a plastic bag. 

Around her, there are various objects and activities:
- To her left, there is a white pole with a small platform on top, possibly a weighing scale.
- Behind her, there is a colorful umbrella providing shade.
- There are other people in the background, some sitting and some standing, engaged in different activities.
- On the ground, there are bags, baskets, and other market goods.
- To the right, there is a small table with a few red onions on it.
- The overall setting appears to be an open-air market with a dirt ground.","banana, bowl, chair, dining table, person, umbrella","activities, bag, bags, bananas, baskets, chair, dirt, front, goods, ground, left, market, objects, onions, person, plastic, platform, pole, right, scale, shade, sitting, skirt, standing, table, top, tray, umbrella","chair, person, umbrella","activities, bag, bags, bananas, baskets, dirt, front, goods, ground, left, market, objects, onions, plastic, platform, pole, right, scale, shade, sitting, skirt, standing, table, top, tray","banana, bowl, dining table",0.8928571428571429,True,0.1071428571428571,0.5,0.1764705882352941,,False,0.5
coco_437325,2254,coco,office,,,,female,strict_match,"chair, couch, person, remote","Gender: female

The image shows a person with long, dark hair sitting on a black futon. They are wearing a purple top and black pants. The person is holding a white game controller in their right hand and a white device, possibly a remote or another controller, in their left hand. There is a green cushion on the futon next to them. In the background, there is another person sitting in a round, wicker chair with a cushion, wearing a dark t-shirt and jeans. The room has light-colored walls and a carpeted floor.","chair, couch, person, remote","chair, controller, cushion, device, floor, futon, game, hair, hand, jeans, pants, person, remote, room, round, t-shirt, top, walls, wicker","chair, person, remote","controller, cushion, device, floor, futon, game, hair, hand, jeans, pants, room, round, t-shirt, top, walls, wicker",couch,0.8421052631578947,True,0.1578947368421053,0.75,0.2608695652173913,,False,0.25
coco_209346,2297,coco,office,,,,female,strict_match,"chair, handbag, person","Gender: female

The image shows a person wearing a light-colored, possibly lace dress, standing in front of a window with frosted and stained glass panes. The person is holding a large, bright red leather bag with both hands. The bag has silver buckles and straps. To the left of the person, there is a brown chair with a metal frame and armrests. The background includes a white wall with some damage and peeling paint, and a broken window pane. The overall setting appears to be in a somewhat dilapidated or abandoned building.","chair, handbag, person","armrests, bag, buckles, building, chair, damage, dress, frame, front, glass, hands, lace, leather, left, metal, paint, pane, panes, peeling, person, straps, wall, window","chair, person","armrests, bag, buckles, building, damage, dress, frame, front, glass, hands, lace, leather, left, metal, paint, pane, panes, peeling, straps, wall, window",handbag,0.9130434782608695,True,0.08695652173913043,0.6666666666666666,0.1538461538461538,,False,0.3333333333333333
coco_222512,2321,coco,office,,,,female,strict_match,"book, chair, cup, laptop, mouse, person","Gender: female

The image shows a person sitting at a desk, holding a baby. The person is using a laptop with one hand while holding the baby with the other. The laptop is open and appears to be in use. On the desk, there is a lamp providing light, a cup with what looks like a plant inside, and some papers and books. The background includes some artwork and photographs pinned to the wall. The person is wearing a maroon sweater over a dark top, and the baby is dressed in white. The overall setting appears to be a home office or a study area.","book, chair, cup, laptop, mouse, person","artwork, baby, books, cup, desk, hand, home, inside, laptop, light, maroon, office, papers, person, photographs, plant, providing, study, sweater, top, use, wall","cup, laptop, person","artwork, baby, books, desk, hand, home, inside, light, maroon, office, papers, photographs, plant, providing, study, sweater, top, use, wall","book, chair, mouse",0.8636363636363636,True,0.1363636363636364,0.5,0.2142857142857143,,False,0.5
coco_345400,2332,coco,office,,,,female,strict_match,"bowl, broccoli, carrot, cell phone, chair, cup, dining table, fork, knife, person, potted plant, spoon, umbrella","Gender: female

The image shows a woman sitting at a dining table outdoors, possibly at a restaurant. The table is set with various dishes, including what appears to be a plate of curry, a dish with vegetables, and several small bowls containing different types of food. There are also utensils, including a spoon and fork, placed on the table. The woman is reaching towards one of the dishes. The background features other tables with chairs, some of which are occupied by other diners. The setting is decorated with plants and has a cozy, intimate atmosphere with dim lighting. There is a red tablecloth on one of the tables in the background, and a stone wall is visible behind the dining area.","bowl, broccoli, carrot, cell phone, chair, cup, dining table, fork, knife, person, potted plant, spoon, umbrella","bowls, chair, cozy, curry, dim, diners, dish, dishes, food, fork, intimate, outdoors, person, plants, plate, restaurant, spoon, stone, table, tablecloth, tables, types, vegetables, wall","chair, fork, person, spoon","bowls, cozy, curry, dim, diners, dish, dishes, food, intimate, outdoors, plants, plate, restaurant, stone, table, tablecloth, tables, types, vegetables, wall","bowl, broccoli, carrot, cell phone, cup, dining table, knife, potted plant, umbrella",0.8333333333333334,True,0.1666666666666667,0.3076923076923077,0.2162162162162162,,False,0.6923076923076923
coco_237232,2334,coco,office,,,,female,strict_match,"bottle, dining table, person, wine glass","Gender: female

The image shows a person sitting at a bar or counter, with a glass of red wine in the foreground. The person is wearing a sleeveless top and a necklace. There is a visible mark or scar on their upper arm. The background includes a ceiling with recessed lighting, a green wall, and some framed pictures or decorations. There are also other people in the background, but they are not the main focus of the image. The person’s face is obscured. The countertop has some papers or menus on it.","bottle, dining table, person, wine glass","arm, bar, ceiling, counter, countertop, decorations, face, focus, glass, lighting, mark, menus, necklace, papers, person, pictures, scar, sleeveless, top, wall, wine",person,"arm, bar, ceiling, counter, countertop, decorations, face, focus, glass, lighting, mark, menus, necklace, papers, pictures, scar, sleeveless, top, wall, wine","bottle, dining table, wine glass",0.9523809523809523,True,0.04761904761904762,0.25,0.08,,False,0.75
coco_62703,2365,coco,office,,,,female,strict_match,"bed, keyboard, laptop, person","Gender: female

The image shows a person lying down and using a laptop. The person appears to be a female, wearing a green and white top. The laptop is positioned in the foreground, with the screen partially open and facing the person. The focus of the image is on the laptop, with the person slightly out of focus in the background. The setting appears to be indoors, possibly in a bedroom or a similar cozy environment. The lighting is warm, suggesting a relaxed atmosphere. The person seems to be engaged in typing or using the laptop in some capacity.","bed, keyboard, laptop, person","bedroom, capacity, cozy, focus, indoors, laptop, lighting, person, relaxed, screen, top","laptop, person","bedroom, capacity, cozy, focus, indoors, lighting, relaxed, screen, top","bed, keyboard",0.8181818181818182,True,0.1818181818181818,0.5,0.2666666666666667,,False,0.5
coco_170436,2387,coco,office,,,,female,strict_match,"backpack, cell phone, chair, laptop, person","Gender: female

The image shows a group of people seated in a circle on red folding chairs. The most visually salient person is a woman with short brown hair, wearing a purple shirt, and sitting with a laptop on her lap. She appears to be typing or reading something on the screen. The ground is dirt, and there are some cables visible on the ground near her feet. Other people in the circle are engaged in various activities, such as talking, using their phones, or simply sitting and observing. The setting appears to be informal, possibly a discussion or meeting taking place outdoors under a tent or canopy.","backpack, cell phone, chair, laptop, person","activities, cables, canopy, chair, circle, discussion, feet, folding, ground, group, hair, lap, laptop, meeting, outdoors, person, phones, place, purple, screen, shirt, something, tent","chair, laptop, person","activities, cables, canopy, circle, discussion, feet, folding, ground, group, hair, lap, meeting, outdoors, phones, place, purple, screen, shirt, something, tent","backpack, cell phone",0.8695652173913043,True,0.1304347826086956,0.6,0.2142857142857143,,False,0.4
coco_221562,2470,coco,office,,,,female,strict_match,"bed, clock, laptop, person, teddy bear","Gender: female

The image shows a person lying on a bed, using a laptop. The bed has a wooden headboard and is covered with a colorful striped blanket and a blue blanket with floral patterns. The person is wearing a white t-shirt and brown shorts, and has fuzzy slippers on their feet. 

On the wall behind the bed, there are several posters and pictures, including a famous painting of a group of people dining outdoors. There is a nightstand next to the bed with a lamp that has a beige shade, and a red stuffed animal is partially visible next to the lamp. There is also a hammock or hanging chair in the corner of the room. The room appears to be cozy and personalized with various decorations.","bed, clock, laptop, person, teddy bear","animal, bed, beige, blanket, chair, colorful, corner, decorations, feet, group, hammock, headboard, lamp, laptop, outdoors, painting, patterns, person, pictures, posters, room, shade, shorts, slippers, stuffed, t-shirt, wall","bed, laptop, person","animal, beige, blanket, chair, colorful, corner, decorations, feet, group, hammock, headboard, lamp, outdoors, painting, patterns, pictures, posters, room, shade, shorts, slippers, stuffed, t-shirt, wall","clock, teddy bear",0.8888888888888888,True,0.1111111111111111,0.6,0.1875,,False,0.4
